ODPA-AP6F-ODPA-PEG1500 (40%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc 2 step,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc,,,,ODPA-AP6F-ODPA-PEG6000 (50%) DMAc,,
0.30098,45717.05789,13715.11737,27430.23473,0.326229,47585.62571,61861.31342,,0.335046,17055.66297,4775.585631,,0.332107,34545.73731,17272.86865,69091.47462,0.326229,127717.9326,85571.01487,,0.332107,24670.78749,9868.314995,,0.292067,54181.00561,26006.88269,,0.70773989,900.2017043,9002.017043,,0.299778,266477.6416,346420.934
0.30396,46086.54974,13825.96492,27651.92984,0.329168,48346.50013,62850.45017,,0.337985,17380.16991,4866.447576,,0.335046,35190.50784,17595.25392,70381.01567,0.329168,129195.2525,86560.81917,,0.335046,24519.74155,9807.896618,,0.295078,55160.22801,26476.90945,,0.71664222,898.9714297,8989.714297,,0.302717,262020.7065,340626.9184
0.30694,46491.61517,13947.48455,27894.9691,0.332107,48971.74424,63663.26752,,0.340924,17083.39018,4783.349251,,0.337985,35747.84005,17873.92003,71495.6801,0.332107,130491.9063,87429.57722,,0.337985,24525.95666,9810.382665,,0.298089,56077.03723,26916.97787,,0.72554462,897.7013644,8977.013644,,0.305656,257080.156,334204.2028
0.30992,46915.57729,14074.67319,28149.34637,0.335046,50428.1243,65556.56159,,0.343863,17123.9787,4794.714037,,0.340924,36271.64259,18135.8213,72543.28518,0.335046,132247.4287,88605.7772,,0.340924,24364.09212,9745.636847,,0.3011,57099.61135,27407.81345,,0.73444702,913.0981516,9130.981516,,0.308595,253738.9242,329860.6015
0.3129,47165.87732,14149.7632,28299.52639,0.337985,51356.49641,66763.44533,,0.346802,16963.7014,4749.836392,,0.343863,36538.07846,18269.03923,73076.15692,0.337985,133579.2288,89498.08329,,0.343863,24438.31146,9775.324583,,0.304111,57720.27014,27705.72967,,0.74924454,909.1477466,9091.477466,,0.311534,251074.6852,326397.0908
0.31588,47448.676,14234.6028,28469.2056,0.340924,52155.36486,67801.97432,,0.349741,17117.37596,4792.865268,,0.346802,36962.09892,18481.04946,73924.19783,0.340924,134965.0529,90426.58544,,0.346802,24530.98133,9812.392531,,0.307122,58948.00596,28295.04286,,0.79758286,913.3226881,9133.226881,,0.314473,246792.2232,320829.8901
0.31886,47810.76176,14343.22853,28686.45706,0.343863,53589.76331,69666.6923,,0.35268,17145.45771,4800.728159,,0.349741,37497.66859,18748.83429,74995.33717,0.343863,136586.5084,91512.96065,,0.349741,24729.64282,9891.857127,,0.310133,60057.07825,28827.39756,,0.84592126,909.3681782,9093.681782,,0.317412,242979.3163,315873.1112
0.32184,48396.74204,14519.02261,29038.04522,0.346802,54542.75062,70905.57581,,0.355619,17256.23462,4831.745695,,0.35268,38090.33275,19045.16638,76180.6655,0.346802,138132.8213,92548.99025,,0.35268,24868.77184,9947.508735,,0.313144,61110.49253,29333.03642,,0.89425959,897.8868077,8978.868077,,0.320351,238680.4032,310284.5241
0.32482,48928.10275,14678.43082,29356.86165,0.349741,55199.96534,71759.95495,,0.358558,17233.35346,4825.33897,,0.355619,38371.58842,19185.79421,76743.17683,0.349741,139866.1369,93710.31175,,0.355619,24918.52958,9967.411833,,0.316155,62496.40161,29998.27277,,0.94259791,888.6603038,8886.603038,,0.32329,235497.0292,306146.1379
0.3278,49464.57086,14839.37126,29678.74251,0.35268,56365.84356,73275.59663,,0.361497,17085.19925,4783.855789,,0.358558,38714.30607,19357.15304,77428.61214,0.35268,141519.6097,94818.13848,,0.358558,24571.48358,9828.593434,,0.319166,63521.80191,30490.46492,,0.99093631,869.42714,8694.2714,,0.326229,232285.8025,301971.5432
0.33078,49552.58283,14865.77485,29731.5497,0.355619,57340.26908,74542.34981,,0.364436,16952.6253,4746.735085,,0.361497,39004.24008,19502.12004,78008.48016,0.355619,141953.8149,95109.05601,,0.361497,24542.35263,9816.941052,,0.322177,64407.90129,30915.79262,,1.0392746,858.3889643,8583.889643,,0.329168,228916.4318,297591.3613
0.33376,50008.07438,15002.42231,30004.84463,0.358558,58182.90716,75637.77931,,0.367375,16975.66891,4753.187296,,0.364436,39386.37963,19693.18981,78772.75926,0.358558,142614.1695,95551.49359,,0.364436,24133.79947,9653.519787,,0.325188,65890.08009,31627.23844,,1.087613,834.8390188,8348.390188,,0.332107,225206.8621,292768.9207
0.33674,50641.54171,15192.46251,30384.92503,0.361497,58954.225,76640.4925,,0.370314,16850.46404,4718.129931,,0.367375,39777.72025,19888.86013,79555.4405,0.361497,143525.2791,96161.93697,,0.367375,23883.75579,9553.502317,,0.328199,67505.78681,32402.77767,,1.1359514,812.4153892,8124.153892,,0.335046,221463.1515,287902.0969
0.33972,51044.42344,15313.32703,30626.65406,0.364436,59923.65229,77900.74798,,0.373253,16935.25763,4741.872137,,0.370314,40218.43404,20109.21702,80436.86808,0.364436,144628.9171,96901.37444,,0.370314,24045.9248,9618.369919,,0.33121,68906.64983,33075.19192,,1.1842898,793.7540718,7937.540718,,0.337985,217613.3136,282897.3077
0.3427,51646.67567,15494.0027,30988.0054,0.367375,60766.90893,78996.98161,,0.376192,17113.20725,4791.698031,,0.373253,40483.11639,20241.5582,80966.23278,0.367375,145028.0963,97168.82451,,0.373253,24157.27907,9662.91163,,0.334221,70097.86475,33646.97508,,1.2326281,774.4729347,7744.729347,,0.340924,214056.7209,278273.7371
0.34568,51929.0471,15578.71413,31157.42826,0.370314,61412.69224,79836.49992,,0.379131,17247.34881,4829.257668,,0.376192,40953.60644,20476.80322,81907.21288,0.370314,146185.1484,97944.04945,,0.376192,24281.27935,9712.511741,,0.337232,71806.01896,34466.8891,,1.2809664,752.0985073,7520.985073,,0.343863,210132.4555,273172.1921
0.34866,52448.16571,15734.44971,31468.89943,0.373253,61990.90731,80588.1795,,0.38207,17133.52099,4797.385878,,0.379131,41625.41373,20812.70686,83250.82746,0.373253,147153.6102,98592.91883,,0.379131,24334.05419,9733.621676,,0.340243,72461.50427,34781.52205,,1.3293047,729.745521,7297.45521,,0.346802,207103.6068,269234.6888
0.35164,53120.22365,15936.0671,31872.13419,0.376192,62711.71503,81525.22954,,0.385009,17061.43723,4777.202426,,0.38207,41724.7315,20862.36575,83449.463,0.376192,147570.9284,98872.522,,0.38207,24168.51292,9667.405167,,0.343254,73931.54381,35487.14103,,1.3776432,712.349319,7123.49319,,0.349741,204153.9909,265400.1882
0.35462,53540.75536,16062.22661,32124.45321,0.379131,63637.74544,82729.06907,,0.387948,17281.09821,4838.707499,,0.385009,41752.11806,20876.05903,83504.23611,0.379131,147718.9467,98971.69428,,0.385009,23930.79958,9572.31983,,0.346265,75505.00409,36242.40197,,1.4259815,687.9905894,6879.905894,,0.35268,201245.1047,261618.6361
0.3576,54133.76108,16240.12832,32480.25665,0.38207,64364.54284,83673.90569,,0.390887,17220.60065,4821.768183,,0.387948,41891.12708,20945.56354,83782.25417,0.38207,147972.8625,99141.8179,,0.387948,24181.49278,9672.597114,,0.349276,76796.54856,36862.34331,,1.4743198,662.2352778,6622.352778,,0.355619,197783.0441,257117.9573
0.36058,54597.73966,16379.3219,32758.64379,0.385009,64763.31025,84192.30333,,0.393826,16746.38143,4688.986801,,0.390887,42027.29898,21013.64949,84054.59796,0.385009,147686.7586,98950.12829,,0.390887,24111.75846,9644.703386,,0.352287,78161.04997,37517.30398,,1.5226582,644.3141357,6443.141357,,0.358558,193873.7382,252035.8597
0.36356,54876.86317,16463.05895,32926.1179,0.387948,65199.17614,84758.92898,,0.396765,16913.13796,4735.67863,,0.393826,42286.40362,21143.20181,84572.80724,0.387948,147860.1355,99066.29078,,0.393826,24268.48706,9707.394823,,0.355298,78915.27784,37879.33336,,1.5709966,620.1433026,6201.433026,,0.361497,190435.1835,247565.7385
0.36654,55647.32924,16694.19877,33388.39755,0.390887,65482.32019,85127.01624,,0.399704,16866.97714,4722.7536,,0.396765,42298.27613,21149.13807,84596.55227,0.390887,147589.0405,98884.65714,,0.396765,24079.34078,9631.736311,,0.358309,80790.67046,38779.52182,,1.619335,611.545839,6115.45839,,0.364436,187105.1681,243236.7185
0.36952,56029.62955,16808.88886,33617.77773,0.393826,65845.04008,85598.55211,,0.402643,16937.18393,4742.411501,,0.399704,42128.23681,21064.11841,84256.47362,0.393826,147454.3877,98794.43978,,0.399704,23971.0037,9588.401481,,0.36132,81954.44217,39338.13224,,1.6676733,587.5356454,5875.356454,,0.367375,183001.0296,237901.3384
0.3725,56823.79207,17047.13762,34094.27524,0.396765,66273.48076,86155.52499,,0.405582,17322.85946,4850.400649,,0.402643,42596.76906,21298.38453,85193.53812,0.396765,146910.6647,98430.14538,,0.402643,24126.22137,9650.488548,,0.364331,82630.07545,39662.43621,,1.7160116,571.9791911,5719.791911,,0.370314,179578.8697,233452.5306
0.37548,57367.97888,17210.39366,34420.78733,0.399704,66341.64482,86244.13827,,0.408521,17014.4533,4764.046925,,0.405582,42730.16947,21365.08474,85460.33894,0.399704,146634.3428,98245.00967,,0.405582,23961.24689,9584.498754,,0.367342,83400.62343,40032.29924,,1.7643499,553.0692884,5530.692884,,0.373253,176476.2345,229419.1049
0.37846,57919.49231,17375.84769,34751.69538,0.402643,66501.37608,86451.78891,,0.41146,16902.1049,4732.589373,,0.408521,42472.65128,21236.32564,84945.30256,0.402643,146093.3775,97882.56296,,0.408521,24048.57851,9619.431402,,0.370353,84790.7373,40699.5539,,1.8126884,535.2754351,5352.754351,,0.376192,173471.0805,225512.4047
0.38144,58264.88941,17479.46682,34958.93365,0.405582,66551.10698,86516.43907,,0.414399,17020.71493,4765.800181,,0.41146,42604.98087,21302.49044,85209.96175,0.405582,145789.3016,97678.83205,,0.41146,24217.83717,9687.13487,,0.373364,85560.89332,41069.22879,,1.8610267,517.6247901,5176.247901,,0.379131,170254.7171,221331.1322
0.38442,58619.1046,17585.73138,35171.46276,0.408521,66197.73091,86057.05018,,0.417338,16979.1991,4754.175748,,0.414399,42926.66643,21463.33322,85853.33287,0.408521,145098.6236,97216.07782,,0.414399,24293.12028,9717.248111,,0.376375,86749.48237,41639.75154,,1.9093651,502.370943,5023.70943,,0.38207,167313.7157,217507.8304
0.3874,58802.76154,17640.82846,35281.65692,0.41146,66308.86193,86201.52051,,0.420277,16918.64065,4737.219382,,0.417338,42892.78113,21446.39056,85785.56226,0.41146,144396.526,96745.67242,,0.417338,24405.30767,9762.123068,,0.379386,87225.4527,41868.2173,,1.9577034,493.6548208,4936.548208,,0.385009,163835.2011,212985.7614
0.39038,59031.561,17709.4683,35418.9366,0.414399,66632.76461,86622.59399,,0.423216,17192.51285,4813.903597,,0.420277,42536.22382,21268.11191,85072.44764,0.414399,143373.5346,96060.26818,,0.420277,24322.56455,9729.02582,,0.382397,87739.21434,42114.82288,,2.0060417,478.5827923,4785.827923,,0.387948,160965.0199,209254.5259
0.39336,59415.0261,17824.50783,35649.01566,0.417338,66292.70476,86180.51619,,0.426155,17205.00797,4817.402232,,0.423216,42189.62052,21094.81026,84379.24104,0.417338,142041.8102,95168.01286,,0.423216,24352.20334,9740.881338,,0.385408,88936.08971,42689.32306,,2.0543802,461.3901122,4613.901122,,0.390887,158112.0908,205545.7181
0.39634,59881.22287,17964.36686,35928.73372,0.420277,66012.92758,85816.80586,,0.429094,16962.76562,4749.574373,,0.426155,42360.74955,21180.37477,84721.49909,0.420277,140892.495,94397.97165,,0.426155,24107.05176,9642.820705,,0.388419,88924.95574,42683.97876,,2.1027185,450.7557849,4507.557849,,0.393826,154787.2985,201223.4881
0.39932,60220.16964,18066.05089,36132.10179,0.423216,65851.29575,85606.68447,,0.432033,16797.73844,4703.366763,,0.429094,42522.78574,21261.39287,85045.57148,0.423216,139384.7208,93387.76296,,0.429094,24070.15583,9628.062333,,0.39143,89808.14137,43107.90786,,2.1510568,440.4138687,4404.138687,,0.396765,151675.9237,197178.7008
0.4023,60567.27485,18170.18245,36340.36491,0.426155,65639.45929,85331.29708,,0.434972,16665.23225,4666.26503,,0.432033,42355.62797,21177.81398,84711.25593,0.426155,138086.5846,92518.01169,,0.432033,24327.30926,9730.923703,,0.394441,90149.64747,43271.83079,,2.1993951,425.9913281,4259.913281,,0.399704,148563.4621,193132.5008
0.40528,60798.68443,18239.60533,36479.21066,0.429094,65334.32198,84934.61858,,0.437911,16499.92316,4619.978486,,0.434972,41909.12499,20954.56249,83818.24998,0.429094,137257.0656,91962.23393,,0.434972,24144.59999,9657.839996,,0.397452,90270.5468,43329.86246,,2.2477336,409.5168231,4095.168231,,0.402643,146088.3722,189914.8839
0.40826,61048.35265,18314.50579,36629.01159,0.432033,64768.22471,84198.69213,,0.44085,16940.41406,4743.315938,,0.437911,41701.71967,20850.85983,83403.43933,0.432033,135418.2594,90730.23382,,0.437911,23731.54177,9492.616707,,0.400463,90499.07993,43439.55836,,2.2960719,399.2182754,3992.182754,,0.405582,143720.735,186836.9556
0.41124,61033.75819,18310.12746,36620.25491,0.434972,64069.21135,83289.97475,,0.443789,16761.51951,4693.225463,,0.44085,41252.56247,20626.28124,82505.12495,0.434972,133508.4668,89450.67276,,0.44085,23833.6162,9533.446481,,0.403474,90707.19851,43539.45529,,2.3444103,390.164902,3901.64902,,0.408521,140803.9154,183045.0901
0.41422,61184.11218,18355.23365,36710.46731,0.437911,63663.93031,82763.10941,,0.446728,16807.95111,4706.22631,,0.443789,41023.46397,20511.73199,82046.92795,0.437911,131966.1486,88417.31958,,0.443789,23697.70589,9479.082356,,0.406485,91087.7263,43722.10862,,2.3927486,387.3859855,3873.859855,,0.41146,138287.1122,179773.2459
0.4172,61438.38385,18431.51516,36863.03031,0.44085,62968.88331,81859.5483,,0.449667,16625.29322,4655.082102,,0.446728,40904.27675,20452.13837,81808.5535,0.44085,131106.1154,87841.09732,,0.446728,24052.19336,9620.877344,,0.409496,91221.24806,43786.19907,,2.4410869,379.008482,3790.08482,,0.414399,135807.7308,176550.05
0.42018,61498.6915,18449.60745,36899.2149,0.443789,62272.4765,80954.21945,,0.452606,16518.1945,4625.094459,,0.449667,40622.93214,20311.46607,81245.86429,0.443789,129910.001,87039.70065,,0.449667,23768.62793,9507.45117,,0.412507,90977.90553,43669.39465,,2.4894254,368.4815355,3684.815355,,0.417338,132895.9873,172764.7835
0.42316,61631.41189,18489.42357,36978.84713,0.446728,62032.08893,80641.71561,,0.455545,16897.72323,4731.362503,,0.452606,40605.70742,20302.85371,81211.41483,0.446728,128333.2133,85983.2529,,0.452606,23994.68795,9597.875181,,0.415518,90663.71436,43518.58289,,2.5377637,358.5344629,3585.344629,,0.420277,129928.1073,168906.5395
0.42614,61631.42277,18489.42683,36978.85366,0.449667,61320.13228,79716.17197,,0.458484,17123.01448,4794.444053,,0.455545,40204.98467,20102.49234,80409.96935,0.449667,126658.6729,84861.31086,,0.455545,23850.04187,9540.016747,,0.418529,90155.43509,43274.60885,,2.5861022,349.0740887,3490.740887,,0.423216,127220.7672,165386.9973
0.42912,61690.00614,18507.00184,37014.00368,0.452606,60646.48123,78840.4256,,0.461423,17151.24723,4802.349224,,0.458484,39601.49162,19800.74581,79202.98325,0.452606,125553.3222,84120.72585,,0.458484,23847.2322,9538.892882,,0.42154,89775.7116,43092.34157,,2.6344404,345.2645122,3452.645122,,0.426155,124883.3636,162348.3727
0.4321,61817.00466,18545.1014,37090.20279,0.455545,59779.84056,77713.79273,,0.464362,16970.46642,4751.730598,,0.461423,39321.76721,19660.88361,78643.53443,0.455545,123749.4658,82912.14212,,0.461423,23710.00369,9484.001476,,0.424551,89666.65673,43039.99523,,2.6827788,334.65144,3346.5144,,0.429094,122223.6045,158890.6858
0.43508,61683.07894,18504.92368,37009.84736,0.458484,59209.03567,76971.74637,,0.467301,16619.71848,4653.521175,,0.464362,39264.94532,19632.47266,78529.89065,0.458484,121715.0728,81549.09875,,0.464362,23563.22524,9425.290097,,0.427562,89325.62525,42876.30012,,2.731117,329.6720923,3296.720923,,0.432033,120181.6487,156236.1433
0.43806,61639.16222,18491.74867,36983.49733,0.461423,58665.3701,76264.98113,,0.47024,16788.80657,4700.86584,,0.467301,38646.59659,19323.29829,77293.19318,0.461423,119762.3911,80240.80206,,0.467301,23647.86203,9459.144811,,0.430573,88861.34891,42653.44748,,2.7794555,326.8727558,3268.727558,,0.434972,117588.4649,152865.0044
0.44104,61681.4138,18504.42414,37008.84828,0.464362,57930.9079,75310.18026,,0.473179,16791.36085,4701.581038,,0.47024,38356.7884,19178.3942,76713.5768,0.464362,118069.0434,79106.25906,,0.47024,23484.90379,9393.961516,,0.433584,88415.48547,42439.43302,,2.827794,315.5087453,3155.087453,,0.437911,114660.2911,149058.3785
0.44402,61415.01069,18424.50321,36849.00641,0.467301,56764.83469,73794.2851,,0.476118,16761.90734,4693.334054,,0.473179,37790.47897,18895.23948,75580.95794,0.467301,116708.3017,78194.56212,,0.473179,23504.61941,9401.847765,,0.436595,87530.81007,42014.78884,,2.8761321,314.926528,3149.26528,,0.44085,113012.1041,146915.7353
0.447,61109.38754,18332.81626,36665.63253,0.47024,55480.39432,72124.51261,,0.479057,16627.60924,4655.730588,,0.476118,37379.11556,18689.55778,74758.23112,0.47024,115443.8012,77347.34678,,0.476118,23658.14126,9463.256503,,0.439606,86994.11379,41757.17462,,2.9244706,309.6475984,3096.475984,,0.443789,110730.6965,143949.9055
0.44998,61055.31262,18316.59379,36633.18757,0.473179,54718.15422,71133.60049,,0.481996,16704.97615,4677.393322,,0.479057,36855.07393,18427.53697,73710.14787,0.473179,113930.3985,76333.36699,,0.479057,23817.58802,9527.035208,,0.442617,86331.52657,41439.13275,,2.9728088,301.9578251,3019.578251,,0.446728,108307.1169,140799.252
0.45296,61060.48218,18318.14465,36636.28931,0.476118,54386.67571,70702.67842,,0.484935,17039.10872,4770.95044,,0.481996,36778.52785,18389.26392,73557.05569,0.476118,112530.7015,75395.57,,0.481996,23683.79471,9473.517883,,0.445628,85564.75084,41071.0804,,3.0211473,300.5033651,3005.033651,,0.449667,105950.4786,137735.6222
0.45594,60895.33225,18268.59968,36537.19935,0.479057,53281.0095,69265.31235,,0.487874,16876.43085,4725.400637,,0.484935,35859.74762,17929.87381,71719.49524,0.479057,111098.4186,74435.94046,,0.484935,23795.87219,9518.348874,,0.448639,84665.85331,40639.60959,,3.0694857,294.1826974,2941.826974,,0.452606,103523.7999,134580.9399
0.45892,60468.59594,18140.57878,36281.15756,0.481996,52737.89827,68559.26775,,0.490813,16823.10385,4710.469078,,0.487874,35565.36897,17782.68448,71130.73793,0.481996,109247.2072,73195.62885,,0.487874,23683.87422,9473.549686,,0.45165,83889.2742,40266.85161,,3.1178239,291.6985509,2916.985509,,0.455545,101870.4116,132431.5351
0.4619,60276.38655,18082.91596,36165.83193,0.484935,51767.18679,67297.34283,,0.493752,16878.41046,4725.95493,,0.490813,35383.49956,17691.74978,70766.99912,0.484935,107879.1558,72279.03437,,0.490813,23714.58601,9485.834403,,0.454661,83146.59527,39910.36573,,3.1661624,284.0167171,2840.167171,,0.458484,99813.46686,129757.5069
0.46488,60141.29635,18042.38891,36084.77781,0.487874,50701.3637,65911.77282,,0.496691,16955.96817,4747.671088,,0.493752,34994.60671,17497.30335,69989.21342,0.487874,106370.4193,71268.1809,,0.493752,23561.96523,9424.786092,,0.457672,82549.63076,39623.82277,,3.2145005,279.4855619,2794.855619,,0.461423,97439.54006,126671.4021
0.46786,59676.17583,17902.85275,35805.7055,0.490813,50135.13807,65175.67949,,0.49963,16633.20527,4657.297477,,0.496691,34183.47748,17091.73874,68366.95496,0.490813,105043.3418,70379.03898,,0.496691,23246.89823,9298.75929,,0.460683,81601.10406,39168.52995,,3.262839,277.5172651,2775.172651,,0.464362,95391.48419,124008.9294
0.47084,59508.89289,17852.66787,35705.33573,0.493752,49305.21333,64096.77733,,0.502569,16719.1373,4681.358443,,0.49963,33801.16464,16900.58232,67602.32929,0.493752,103425.4225,69295.03309,,0.49963,23325.15486,9330.061946,,0.463694,80604.00126,38689.9206,,3.3111775,273.6882241,2736.882241,,0.467301,93536.97939,121598.0732
0.47382,59149.22374,17744.76712,35489.53425,0.496691,48520.38267,63076.49747,,0.505508,16688.81381,4672.867867,,0.502569,33400.8598,16700.4299,66801.7196,0.496691,101865.3095,68249.75734,,0.502569,23508.95796,9403.583183,,0.466705,79713.50953,38262.48457,,3.3595157,267.3212485,2673.212485,,0.47024,91555.39692,119022.016
0.4768,58593.50341,17578.05102,35156.10205,0.49963,47546.73297,61810.75286,,0.508447,16601.41772,4648.39696,,0.505508,33062.67932,16531.33966,66125.35863,0.49963,100463.9763,67310.86411,,0.505508,23510.58425,9404.233699,,0.469716,78530.39815,37694.59111,,3.4078541,265.5177059,2655.177059,,0.473179,89658.81888,116556.4645
0.47978,58430.75026,17529.22508,35058.45015,0.502569,46931.70547,61011.21712,,0.511386,16622.4864,4654.296192,,0.508447,32601.34658,16300.67329,65202.69316,0.502569,99327.56076,66549.46571,,0.508447,23335.39227,9334.156906,,0.472727,77767.97542,37328.6282,,3.4561923,259.0072787,2590.072787,,0.476118,88556.51622,115123.4711
0.48276,58060.19285,17418.05786,34836.11571,0.505508,46256.20744,60133.06967,,0.514325,16787.5613,4700.517164,,0.511386,32167.20413,16083.60206,64334.40825,0.505508,98053.83509,65696.06951,,0.511386,23747.80241,9499.120966,,0.475738,76623.12742,36779.10116,,3.5045308,260.418819,2604.18819,,0.479057,86300.01801,112190.0234
0.48574,57510.03877,17253.01163,34506.02326,0.508447,45447.32484,59081.52229,,0.517264,16870.97019,4723.871654,,0.514325,31771.2058,15885.6029,63542.4116,0.508447,96865.98001,64900.2066,,0.514325,23936.06533,9574.426132,,0.478749,75790.5616,36379.46957,,3.5528693,255.5834193,2555.834193,,0.481996,84507.65905,109859.9568
0.48872,57239.97766,17171.9933,34343.9866,0.511386,44460.89142,57799.15884,,0.520203,16855.26653,4719.474628,,0.517264,31716.80984,15858.40492,63433.61967,0.511386,95595.22236,64048.79898,,0.517264,23602.24097,9440.896387,,0.48176,74343.27395,35684.7715,,3.6012074,252.3654915,2523.654915,,0.484935,82681.94613,107486.53
0.4917,57117.00315,17135.10095,34270.20189,0.514325,43734.56136,56854.92977,,0.523142,16842.90537,4716.013502,,0.520203,31351.03178,15675.51589,62702.06356,0.514325,94255.13534,63150.94068,,0.520203,23468.48193,9387.392771,,0.484771,73278.2774,35173.57315,,3.6495459,251.2629002,2512.629002,,0.487874,80444.81306,104578.257
0.49468,56543.79727,16963.13918,33926.27836,0.517264,43263.4158,56242.44054,,0.526081,16897.77053,4731.375749,,0.523142,30598.50257,15299.25128,61197.00513,0.517264,92937.8432,62268.35494,,0.523142,23511.36065,9404.544261,,0.487782,72362.94297,34734.21263,,3.6978844,253.678056,2536.78056,,0.490813,79560.22026,103428.2863
0.49766,56083.62061,16825.08618,33650.17236,0.520203,42371.04397,55082.35716,,0.52902,16678.4327,4669.961157,,0.526081,30245.2327,15122.61635,60490.46539,0.520203,91908.39428,61578.62416,,0.526081,23277.97678,9311.190712,,0.490793,71457.52252,34299.61081,,3.7462226,249.7920706,2497.920706,,0.493752,78120.58087,101556.7551
0.50064,55637.53987,16691.26196,33382.52392,0.523142,41906.11969,54477.95559,,0.531959,16450.89303,4606.250049,,0.52902,29856.69473,14928.34736,59713.38946,0.523142,90566.00088,60679.22059,,0.52902,23296.34322,9318.537289,,0.493804,70607.48952,33891.59497,,3.794561,244.0695301,2440.695301,,0.496691,76538.53041,99500.08953
0.50362,55259.56556,16577.86967,33155.73933,0.526081,41280.48027,53664.62435,,0.534898,16429.30895,4600.206507,,0.531959,29923.05776,14961.52888,59846.11551,0.526081,89213.21786,59772.85596,,0.531959,23369.17754,9347.671017,,0.496815,69962.20741,33581.85955,,3.8428992,240.964444,2409.64444,,0.49963,74779.15871,97212.90632
0.5066,54927.87206,16478.36162,32956.72324,0.52902,40012.96801,52016.85841,,0.537837,16455.54067,4607.551387,,0.534898,29420.62245,14710.31122,58841.24489,0.52902,87874.41542,58875.85833,,0.534898,23517.94768,9407.179073,,0.499826,68766.20008,33007.77604,,3.8912377,240.466114,2404.66114,,0.502569,73601.9277,95682.50601
0.50958,54367.53143,16310.25943,32620.51886,0.531959,39763.08364,51692.00873,,0.540776,16686.027,4672.08756,,0.537837,29010.87513,14505.43757,58021.75027,0.531959,86494.44115,57951.27557,,0.537837,23351.27724,9340.510897,,0.502837,67667.03323,32480.17595,,3.9395761,238.8229328,2388.229328,,0.505508,72509.57469,94262.4471
0.51256,54035.4404,16210.63212,32421.26424,0.534898,39075.9123,50798.68599,,0.543715,16902.59204,4732.72577,,0.540776,28590.20509,14295.10255,57180.41019,0.534898,85634.63412,57375.20486,,0.540776,23505.09102,9402.036407,,0.505848,66426.23359,31884.59212,,3.9879143,235.6612336,2356.612336,,0.508447,71230.25216,92599.32781
0.51554,53313.13738,15993.94121,31987.88243,0.537837,38557.9767,50125.36971,,0.546654,16857.39781,4720.071386,,0.543715,28486.67637,14243.33818,56973.35273,0.537837,85068.13606,56995.65116,,0.543715,23497.07512,9398.83005,,0.508859,65629.1601,31501.99685,,4.0362528,233.6066285,2336.066285,,0.511386,69490.08528,90337.11086
0.51852,52820.43051,15846.12915,31692.25831,0.540776,37919.81506,49295.75958,,0.549593,16685.84986,4672.03796,,0.546654,28364.90452,14182.45226,56729.80904,0.540776,83541.54105,55972.8325,,0.546654,23584.15613,9433.662453,,0.51187,64360.40512,30892.99446,,4.084591,231.9407476,2319.407476,,0.514325,68401.37704,88921.79015
0.5215,52778.26431,15833.47929,31666.95859,0.543715,37380.13985,48594.1818,,0.552532,16467.94209,4611.023785,,0.549593,27740.93645,13870.46822,55481.8729,0.543715,82290.7229,55134.78434,,0.549593,23670.18346,9468.073382,,0.514881,63624.14608,30539.59012,,4.1329294,231.6081265,2316.081265,,0.517264,67234.4973,87404.84649
